,Commit Message,IsFix
882,"[Non-ACR]preventing user critical information from logs

Change-Id: I488df5dacc8747bba7f171e1391733e4bb4a966d
Signed-off-by: Abhishek Vijay <abhishek.v@samsung.com>
",False
883,"bus/policy: reduce number of params in check_ functions

No functional changes, just packed arguments to structs.

Change-Id: I0e5a22a208ba7085727e617c52cd061c39524967
",False
884,"Change function name - ms_state_change() to ms_set_state()

[Version] 0.1.42
[Issue Type] Naming

Change-Id: I6a32b0b4ba74034ba761d3183c70e347220f8e82
Signed-off-by: Sangchul Lee <sc11.lee@samsung.com>
",False
885,"Use eager-friendly evaluate for batch_gather_op_test.

PiperOrigin-RevId: 236505364
",False
886,"e_input_device: add a new api for remap keyboard

Change-Id: I0c730955707b46146060a9bd42b07a3be28b79e1
",False
887,"efl_canvas_textblock: incorrect value returned for underline dashed gap

the function text_underline_dashed_gap_get return underline_dash_width value instead of underline_dash_gap value.
this patch return the correct value.

Reviewed-by: Xavi Artigas <xavierartigas@yahoo.es>
Differential Revision: https://phab.enlightenment.org/D11277
",True
888,"Add missing condition check code

Change-Id: I736566ac02f1c70b8ae302a93228a236bb3005a9
",True
889,"[OAPSAN-4788] Non-appearing check boxes fixed

Change-Id: I183c3426d93fba92fe72a27b247af3ca03ea1275
Signed-off-by: Michal Skorupinski <m.skorupinsk@samsung.com>
",True
890,"Fix elementwise check in multi-output fusion
",True
891,"pulsecore: Adds pa_play_file_repeat function

[Version] 13.0-4
[Issue Type] None

Change-Id: I704a7aa9e8fd871f47af3988b8c2997ed293692f
Signed-off-by: Jaechul Lee <jcsing.lee@samsung.com>
",False
892,"Automatic precision selection.

PiperOrigin-RevId: 296910710
Change-Id: I64d9a23f21225bacbb21ed7bf2d51fcb68f7d8e2
",True
893,"Relax requirement for TensorFlow BiasAdd lowering to HLO

Currently it requires input of rank at least three but that is only required for NCHW data_format. The other format NHWC supports input of rank two.

Additionally, move constraints on the lowering pattern to the BiasAdd op verification. This will reject invalid earlier in the pipeline and the verification can be shared between different backends.

PiperOrigin-RevId: 272590921
",False
894,"Add the numeric verification op and the custom build function for flatbuffer

This op with single float attribute is added to verify the numericals of the two operands.
Since this op is a custom op, a custom build function to write the op as a custom op.

PiperOrigin-RevId: 285303951
Change-Id: Ibb0680c742d8c8ec6faed0525f46ab693d7cb70b
",False
895,"fix pylint
",False
896,"Mesh: Add support for Configuration DB & Node API

This patch handles following
- JSON DB for remembering configured network
- Structures & API for accessing provisioned nodes

Change-Id: I2abf92481863c18e8f3c970074f26151587c2c08
Signed-off-by: Anupam Roy <anupam.r@samsung.com>
",False
897,"[Tizen] Restore behavior of Uploaded and LoadingFinished signal

This reverts commit f1710e9b70c6ee503db1323d899060dd422718f8.
",False
898,"Apply LCOV_EXCL_START/STOP macro to WebRTC function

[Version] 0.1.114
[Issue Type] Coverage

Change-Id: I0272215df9b198ec7763b65fad4e029e638fa788
Signed-off-by: Hyunil <hyunil46.park@samsung.com>
",False
899,"virgl: Introduce virgl_resource_cache

Introduce a resource cache implementation that can be used by any virgl
winsys backend.

Signed-off-by: Alexandros Frantzis <alexandros.frantzis@collabora.com>
Reviewed-by: Chia-I Wu <olvaffe@gmail.com>
",False
900,"Remove failed attempt to integrate with ModemManager
",False
901,"Remove now deprecated test scripts
",False
902,"Add another D-Bus helper for properties with arrays
",False
903,"More config.c copy and paste fixes

In __connman_config_provision_service(), the config pointer was always set
to the last service entry found from the configuration files. This was
hiding many bugs introduced by the hexadecimal SSID changes.
",True
904,"Fix permissions of newly created /etc/resolv.conf
",True
905,"Add initial support for scanning in supplicant test program
",False
906,"Update test script to decode Proxy entries
",False
907,"Modify the paths scheme.

The null path now signifies no object. A new root path has been
added representing the root accessible for a given connection.
",False
908,"Move the application argument to the end of the event structure
to allow matching on the minor string.
",False
909,"Modify the droute tests to use the new introspection scheme.
",False
910,"Check ipconfig in __connman_ipconfig_clear_address

3G service does not have ipconfig if the Primariy Context is not activated.
So we need to check the ipconfig here.
",True
911,"Add new defrag range ioctl that can also compress files on demand.
",False
912,"Add additionals statistics counters

Adding rx_packets, tx_packets, rx_errors, tx_errors,
rx_dropped and tx_dropped counters.
",False
913,"dnsproxy flush method implementation
",False
914,"Add initial support for hostname lookup via resolver
",False
915,"Add debug option to resolver test tool
",False
916,"Add proper status support for lookups via resolver library
",False
917,"Add some extra checks to dhclient callout script
",True
918,"Use __connman_device_[enable|disable] from set_powered
",False
919,"Release 0.59
",False
920,"network: don't connect if already removed
",True
921,"Check harder for -lresolv

Older Debians and friends expose __ns_initparse and their resolv.h
defines ns_initparse is __ns_initparse.
",False
922,"Call remove_network() on unsolicited disconnect

When receiving an unsolicited disconnect (turn-off the AP)
wpa_supplicant starts scanning every 5 seconds looking for the
previously connected ssid.

This causes the grow of the network list since connman will
not remove the unavailable networks if it is not the initiator of
the scan.
",True
923,"Add statistics ring buffer analyze tool

This tool prints the statistic ring buffer.
",False
924,"Stop polling the nameserver TCP socket once we're done with it
",True
925,"Updated ignore lists.
",False
926,"Do not decorate opentk.exe with version numbers (this will be handled through the msbuild script).

",False
927,"Update pacrunner plugin to take care of all proxy methods
",False
928,"Minor cosmetic change.
",False
929,"Read OpenTK.Input.Keyboard state. Should gradually replace existing keyboard/mouse events with the new input API.
",False
930,"gsupplicant: Start wpa_supplicant daemon through introspection request

Fixes BMC#8750
",True
931,"Add skeleton for WISPr command line client
",False
932,"Remove g_atexit handler.

BGO#563546: at-spi should not use atexit.

Dbus sends a NameOwnerChanged when an application goes away, so
at-spi2-registryd should be able to do any necessary handling from that.
",False
933,"Fix some annotations and documentation issues
",False
934,"Removed duplicate success message.
",True
935,"Reverted to wait for messages.
",False
936,"Look up token references in 'All' enum as a final fallback.
",True
937,"Added tokens for [#1796]: ""[GL 4.0] Texture Cube Map Array"".
",False
938,"Refactored and simplified DisplayDevice detection (devices are now stored in the platform-specific drivers instead of the frontend).
Made XRR resolution changes more robust.
Resolution changes now refresh the DisplayDevices on Windows.
",False
939,"* CppSpecWriter.cs: Fixed namespace paths for delegate loader.
",True
940,"* CppSpecWriter.cs: Renamed output files to gldef++.
Added preprocessor macros for enum generation.
",False
941,"* Toolkit.cs, Configuration.cs:
Made initialization thread-safe.
",True
942,"gsupplicant: Country setting implementation

This implements the Country wpa_supplicant global property setting, in
order to be able to set a regulatory domain.
",False
943,"openvpn: Add pushed routes

We should add the routing entries pushed by the OpenVPN server.
",False
944,"Table fixes
",True
945,"gsupplicant: Remove get_results warning

This is normal operation, the interface is created at from get_results()
if it doesn't exist yet.

Fixes BMC#11066
",True
946,"wifi: Dont start new connection until disassociation completes

Make sure disconnect is completed before start new connection
otherwise we will disconnect the new network when we receive
DISCONNECT signal from supplicant.
",True
947,"wifi: Zero length passphrase set to NULL

Some UI give a non NULL but zero length passphrase string and wpa
supplicant doesn't handle that.
",True
948,"세벌식 옛글 자판의 배열을 아래한글과 동일하게 바꿈

옛글 자판에 대해서는 공인된 기준이 없는 만큼 사용자가 많을 것이라 예상되는
아래한글의 세벌식 자판과 같은 자판을 지원하는 것이 사용자에게 편리할 것이라
생각한다.


git-svn-id: http://kldp.net/svn/hangul/libhangul/trunk@244 8f00fcd2-89fc-0310-932e-b01be5b65e01
",False
949,"Revert ""Send an event type as a struct rather than a concatenated string""

This reverts commit 1e08268e94a4143f4b6f4bd29e08c9f1a868bb45.
",False
950,"memoryleak: device name was not freed
",True
951,"Fix Valgrind invalid write error for WiFi plugin

g_supplicant_unregister first destroys the interface table and then
invokes system_killed callback which will trigger wifi device driver
removal. wifi_remove will now set it's interface data to NULL but the
GSupplicantInterface has already been freed and hence the issue.

Invoking the system_killed callback before destroying the interface
table in gsupplicant will fix this issue.

Fixes BMC#11684
",True
952,"Fix missing and empty WiFi APs issue after kill/restart

When ConnMan is SIGKILLed and restarted WiFi plugin will reuse the
existing interface and the BSSs list. For BSSs list the next iterator
contains the object path of next BSS but interface_bss_added() wrongly
assumes that the next iterator contains the key/value pairs for the BSS
properties and a GSupplicantNetwork is created with empty fields
resulting in and empty AP list.

Also the iterator is moved to next by both interface_bss_added() and
supplicant_dbus_array_foreach() resulting in not adding alternate
BSSs from the list.

Fix gsupplicant interface_bss_added() to distinguish between BSS's added
with/without the BSS properties.

Fixes BMC#10454 and #11201
",True
953,"gsupplicant: Drop unnecessary quotes from phase2 value
",True
954,"Small coding style fixup for bridge enabling
",False
955,"ofono: Retry autoconnect when gprs gets attached
",False
956,"TODO: Remove DNS Proxy entry
",False
957,"Change a couple of g_error calls to call g_warning
",False
958,"wifi: Use WPA2 only when in AP mode
",False
959,"stats: Add comment about MAP_SHARED

Clarify why MAP_SHARED is used instead of the obvious MAP_PRIVATE.
",False
960,"AUTHORS: Mention Guillaume's contributions
",False
961,"network: IPv6 must go through disconnect state before idle
",True
962,"ipconfig: Rename __connman_ipconfig_get_*(index)

To avoid a name clash with the next patch, the
__connman_ipconfig_get_*(index) have to be renamed.
Since they all use an index as lookup argument rename
them to __connman_ipconfig_get_*_from_index(index).
",False
963,"Release 0.70
",False
964,"provider: Add IP setters
",False
965,"ipconfig: Catch IPv6 default route creation and deletion.
",False
966,"Avoid setting enum values to 0x80000000

Change ATSPI_CACHE_ALL and ATSPI_CACHE_UNDEFINED, since ATSPI_CACHE_UNDEFINED
was set to 0x80000000 and throwing an exception with pygobject.
",True
967,"AUTHORS: Mention Sébastien's contributions
",False
968,"Do not free a key listener's bus name and path twice
",True
969,"Adding as to list of languages
",False
970,"Release v1.91.93
",False
971,"session: Update documentation
",False
972,"service: Add __connman_service_connect_session()
",False
973,"Add Zulu (zu) to LINGUAS
",False
974,"ofono: Add IPv6 method and address to the info structure
",False
975,"openvpn: Add remote-cert-tls
",False
976,"Catch toolkit name/version and AT-SPI version per-application
",False
977,"tools: Fix unused variable warnings for WISPr client
",True
978,"property: Remove CONNMAN_PROPERTY_ID_IPV6_*
",False
979,"unit: Add free-ride test
",False
980,"unit: Add session disconnect test
",False
981,"provider: Untangle create and connect code block
",False
982,"Updated Hebrew translation.
",False
983,"unit: Add manager state callback
",False
984,"session: Update reason code on disconnect
",True
985,"Improving atspi-matchrule documentation.
",False
986,"Release v2.1.90
",False
987,"Implemented IGraphicsContext.SwapInterval property that supersedes IGraphicsContext.VSync. Fixes issue [#2671]: ""Expose SwapInterval to GameWindow"".
",False
988,"technology: When disabling technology, disble tethering too
",False
989,"[l10n]Updated Catalan (Valencian) translation
",False
990,"provider: Fix memory leak

Provider name is already allocated in connman_provider_get() so we
must deallocate it before setting it again.
",True
991,"iptables: Renaming add into append
",False
992,"iptables: Fix memory leak
",True
993,"iptables: Added helper function to remove table entry
",False
994,"session: Rename update_allowed_bearers()
",False
995,"dnsproxy: Fix can't resolv hostname

When we resolv hostname, we will append the domain name then we may
get question section mismatch error. After we get the DNS reply
we can remove the domain name again. This works well with one host
with only a A record, it may failed when the reply with many cnames
or additional records due to message compression error. But in a
local network we only resolv hostname will not meet these issues.

Modified by Julien Massot according to Samuel's comments.
",True
996,"Update/clean up btrfs help and man page V2

Hi all,

enclose you can find a patch which improves the help of the btrfs commands,
 updates the INSTALL file  and  the btrfs (command) man page.

Regarding the help of the btrfs command:
- moved the ""subvolume set-default"" command in the ""subvolume"" commands group
- removed a wrong new line
- small tweak on the basis of Andreas suggestion

Regarding the btrfs command man page:
- renaming the command ""device balance"" in ""filesystem balance"" (thanks to
Andreas Phillipp to highlight that)
- adding the entry ""subvolume find-new""
- document the switches of the command ""filesystem defrag""
- document the <devid> facility of the command ""filesystem resize""
- small tweak on the basis of Andreas suggestion

Regarding the INSTALL file, which was very old, I removed the reference of the
old btrfsctl utility and changed the examples using the btrfs command.
I removed the old (and now wrong) statement about the inability to delete a
subvolume/snapshot

Chris, you can pull the patch from the branch ""help_cleanup"" of the following
repository.

http://cassiopea.homelinux.net/git/btrfs-progs-unstable.git

(or you can browse the changes at
http://cassiopea.homelinux.net/git/btrfs-progs-unstable.git/?p=btrfs-
progs-unstable-all.git;a=summary)

The patch is very simple: only updates the man page, the INSTALL file and
 moves/updates some lines in the help of btrfs command. Comments are welcome.

Regards
G.Baroncelli

 INSTALL        |   29 ++++++++++++++++++++---------
 btrfs.c        |   24 ++++++++++++------------
 man/btrfs.8.in |   45 +++++++++++++++++++++++++--------------------
 3 files changed, 57 insertions(+), 41 deletions(-)

 all the block devices.
 .TP
@@ -138,21 +143,21 @@ can expand the partition before enlarging the filesystem
and shrink the
 partition after reducing the size of the filesystem.
 .TP

-\fBfilesystem show\fR [<uuid>|<label>]\fR
-Show the btrfs filesystem with some additional info. If no UUID or label is
-passed, \fBbtrfs\fR show info of all the btrfs filesystem.
+\fBfilesystem show\fR [<device>|<uuid>|<label>]\fR
+Show the btrfs filesystem with some additional info. If no argument is
+passed, \fBbtrfs\fR shows info of all the btrfs filesystems.
 .TP

-\fBdevice balance\fR \fI<path>\fR
+\fBfilesystem balance\fR \fI<path>\fR
 Balance the chunks of the filesystem identified by \fI<path>\fR
 across the devices.
 .TP

-\fBdevice add\fR\fI <dev> [<dev>..] <path>\fR
+\fBdevice add\fR\fI <device> [<device>...] <path>\fR
 Add device(s) to the filesystem identified by \fI<path>\fR.
 .TP

-\fBdevice delete\fR\fI <dev> [<dev>..] <path>\fR
+\fBdevice delete\fR\fI <device> [<device>...] <path>\fR
 Remove device(s) from a filesystem identified by \fI<path>\fR.
 .PP

Signed-off-by: Chris Mason <chris.mason@oracle.com>
",False
